상품명,가격,url
애플 아이폰17 프로 휴대폰성지 시세표 아이폰사전예약 공짜휴대폰 핸드폰성지 온라인개통,100원,https://cr.shopping.naver.com/adcr?x=dfD%2BfLC4R9B%2FsfRxeyjBvP%2F%2F%2Fw%3D%3DsGyGaYqM1F8lLMIdatR34eeF8UiHNFO5ZSsf1as6H9qHxTAJR5s3V3RheLYZrm3hThEaDiYjwlIShN02wpr9cTtof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhB3f6CPSJo3bT%2BbRqwHQh3mnmZtlMGe1OTfzL0SKTRLlssDT4cVOQEqfVetTtYv77M8BUpcOAYqtv%2BPFmlmuwb4S60lz8coAaAgLkx0woy0RRlj%2B9DzuHH06F%2FpWy4dDZBMEBrgBHU%2B59L2R57HoK%2BRqcqyOl20h9JWllq6sNqVcYaMVJ70itvrVPvMqnPpf8MIFvjiC2DRrO2wLp%2FwfMsDLygnXA%2FbOznueaB1nlnhiwxl%2FG2Q28UNvEZswmsQwqjB7P9jx5KZr1oy9qstZx7m9r8%2BqKyTVXKHJ8Z6SRQprks1amCmA0bzdIVlWiFeJwjx72P1MzfeDsyK%2BcBtz34gEroR4UkzmtNBgbkWSaS8EZ85jKPvH62nOMXAluLz9tyiqpSr8tONnIKhDd6DWGWuzGfo9oPEI2Czqld9NdZx1TmGy%2FFk%2FLx0PybONjU1nuHUfzXH%2FsOHhQRSlOVI9reylWfmtWSrhsFVrY25ofZjwPT04ZjGk9bNWiPEBiRtPEsi66z5MGOEJFi2kDvif9Zmkz6ouyB8IRT93mF%2BdIIdVpdnvoolkKVNouiKxvFitIQy9bi2j6ONmcUWFv0RFgMK3jishBVsx90jjZTAjYVSObZlVYLDEJpnI8cF6CMPSIWIB874dmm39vHgAXFST%2F8cZIWhC9GFvZ1Xk7%2Bg4yGh1OFbDf4gHI5rSMJU1BWcIOg&nvMid=52686328578&catId=50001519
아이폰 15프로 256GB Apple 미개봉,"574,000원",https://cr.shopping.naver.com/adcr?x=r60JHp2%2FujUZxZkt6H62t%2F%2F%2F%2Fw%3D%3DsnBLZU4LKqWNZmHB%2B2P9hQtcl4INIlaiNpl3eIG09Zz1yoYErd7Wx1dfdVO6hh7qVRunSgKVH8ElpGo%2Bz0xE020bAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO5FVLFmWruteJZCpcgADC6W36E9QFrRljfa%2FjG5tk%2B4bC6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FaiblsqKLidFa7lP0wZwBnbTRixJ3Sy3xUYkWshyOC1Bqo9xYeeSYvXSBSSy7%2Fi5u1iqHmw%2BQX44k46x6vF4CCzN81WjUpxJVJrN5mDsz4BpGKuRiJIRFSxGPQJ2slXaxof5H1ADnxMFUDGe1D6dCcTEY9L4OzMOoKoAJcj3%2BkgyAl8rgm3w1pd%2BOe%2F2CocDGtJfTuMWHtaZLrEBHYUrQLyxChwsQYZrTCyV4dzakWStuqRTn9j%2FPun0wALidrtdnwfaYit5dDDvOELIJzhewQmXXck1dtZXo%2BxGkQHwKJZFy1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=89180114844&catId=50000249
아이폰 16 프로 맥스 256GB [자급제],"최저1,826,000원",https://cr.shopping.naver.com/adcr?x=jM8SO5xhggENKLmTmjS4Vf%2F%2F%2Fw%3D%3DsJcQWtnnI%2B6TtqesLAh8fQyZH3EPRCAyF6s8s0CIKlc8AjU5j3gjlMYsRq8%2BGHFpSMtihrEudh3lkbWwi%2BcCHBx4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn4WRl5oGidfnOBrsDevoxyIb%2FwIQMVPhp6u328if7E9JSgilZGUj8jb6EDllAlGtXIwaX5oqTTTn7cu2Dxtg3n4BsJjzV%2F3vl5Lmd9HbkUGLRQmZOE4aHBQfncVeXclRvgqqeC1BVqoQVAVCbT8xNb1NP%2F9CJheBrCWSTQseekcv7q8esbfQYTXGphYZh1m9mdIEjKSbYrQhFBtyOafVtzsv%2BjB2erv%2BZ%2Brrs5VHOiTRLlIk0uAh1LVcUK1nkYRMYsAofDmXUdtrrMXHP3u%2F02YToNWfVj%2FJe%2BUPeAR4kuq8Mbh6%2FL4zXePrhRg6eFPIZdidawBTf5EyhsG1%2F9LuVAnzEWKIeSL8gCGko0muIXASk5Veu6YTQhhahVu5gYc%2BVmDVdSXqdJXce1T69HqpLIyYQ5E4L%2FBza4Yfcm7mu2LQi5HSrzhhCOMWuXdZxvGXvjB73aIIzwzRna1rRfN5e%2FsHlGDOHq%2Fstnl4tqt60eyTaBZ4eq%2BcpFCT0JvLZPaumnUpTzmQTeleeE0y%2Brv8xbIB31OiOqzqyfkWal%2B4PqZn8FDaSQkikoUuQOf29P5%2FUA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=53599522661&catId=50001519
아이폰 15 프로 128GB [자급제],"최저1,289,790원",https://cr.shopping.naver.com/adcr?x=ubT32XHMPQDe2A0qEQKiL%2F%2F%2F%2Fw%3D%3Dsv2WjVFEd%2BlKsg3o87DGWruCg4TB7r%2BnLhdhPqSODIlAAjU5j3gjlMYsRq8%2BGHFpSBf%2FPjeSRSRiuDEKZlXErYR4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn4WRl5oGidfnOBrsDevoxyIb%2FwIQMVPhp6u328if7E9JSgilZGUj8jb6EDllAlGtXIwaX5oqTTTn7cu2Dxtg3n4BsJjzV%2F3vl5Lmd9HbkUGLRQmZOE4aHBQfncVeXclRvxTKZh8S1fEcKDf1NS1aa3VNP%2F9CJheBrCWSTQseekcv7q8esbfQYTXGphYZh1m9mdIEjKSbYrQhFBtyOafVtzsv%2BjB2erv%2BZ%2Brrs5VHOiTRLlIk0uAh1LVcUK1nkYRMYIg4RAxTWTePujCjQepZXYVIQsvPyTUmm8PUSK6WlqOsMbh6%2FL4zXePrhRg6eFPIZx%2FBIf8U8IyQF1LYkzxPgzT6FURihOvVNK6%2BarovFEXak5Veu6YTQhhahVu5gYc%2BVY7r0mh%2BjpUMbsS0C7QqBw5KTb8buH5c0P7SGbDtxlocsfMY3qLkM95rH%2FQjAjqTeK7hPTF4JyEucAclj6xXhO7nSj95TL40RMdw16Cy7dfiwqyej91uhpIb94d8nQmtR%2BgtF15PMkmjkNDmi88yMRVFpolsud6PW%2B2t5%2Bb%2BCKXOXXck1dtZXo%2BxGkQHwKJZFy1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=53599845443&catId=50001519
아이폰 16e 128GB [자급제],"최저948,950원",https://cr.shopping.naver.com/adcr?x=kgxHdEHwUBhmBnWAUINguf%2F%2F%2Fw%3D%3Ds8Fap%2FaTw0XzEHDbpuOD343hs0LWhBTQJhL%2BpL%2BFSoTrxTAJR5s3V3RheLYZrm3hT1%2B8O76SabvtB9sZO04F2CNof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBSWzUz3G5xfGQ8%2B3tBOZJEWvqR2unsG9Pw6XBns%2FftjL8Q%2BFFkm6Kv0QJdpUQW2205u9gdkV8ccmphS93nKtet%2BPi0Saw6L6RKGlnVGdk9xU98g70bl4pkYZInkzhW5kzVEe64tiq9f8BYTcn0QNaP7ngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADI5kC22hGK24yIsykE0BXVqWovNxFWzA781dOsDXmXgY1sXg5lUvZD9zC7Fi9WJJOHQR12PpIer3quq1jmc6n9bJw9%2FDMX2S1ZzF2txO07wpSHt5FeG%2FH7Xww%2F%2FMuALSolbM4BJyZGkGWXN9o4D8eE4dYcPCZJs3ATganiXKNXJJEOdaEiATeGo11hhbbwjZeQs5sqZ%2FLIGgzUCR7QiP9DzU1Iz7RgqyW5mNEOEmxEJYARpOFzCbaM6OU97uoPifjrDY2SnVnNkDrxvbFWApTtXUz2Usl5sTBouvqMcCefCMHHICEQpPL7Rm%2B2fyhjEhHR&nvMid=53120926544&catId=50001519
아이폰16프로맥스 256G 애플 미개봉 새상품,"992,000원",https://cr.shopping.naver.com/adcr?x=gIExjcDQw%2BNPHBQWTeuVR%2F%2F%2F%2Fw%3D%3DsUZSUDzxr3WcesKSSVPv4pB0djrXzgXF6ljvWFPiSeWvxTAJR5s3V3RheLYZrm3hTSa8sobVLDrao0k3CpfuBbdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDSrnv1xiUI2MIqTNQwxLLLQAnKaWci%2B0UN6lN9chCSxiK7S6vPaFxzJFNEtrsJAet8%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSeqo7eHyGD%2B9SuwmBcppYEjAEc%2B93ErbQ1%2F6qh%2BqJBXA0YYyQomAOCRwvaXv4BU13v1tWfmhxIvF%2FTaotwEXNsINeXs8JhKr1w%2FfTQog2lGikCW8etQna%2BmlEqoJzZU41gJO5yANgANNaeQ3zNFPuWYydX%2Fe1No3ejj7RF%2B94TTSc5t3sg%2FBV0f1OHMiWZpsP97NQs35nS32xvrwHAtoidJXgk4HYkrHMuhPDHw3ij5QZ2n4i5HrkCpKMBjwehf%2B5I8c2bwfToX%2BUo3uuoj3BeBzwXJtSlz1kZWRkBi3jF0pQV69RUIq4zD8C%2FkWH8EuUykHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=89602360063&catId=50001519
아이폰 15 128GB Apple 미개봉 새상품,"190,000원",https://cr.shopping.naver.com/adcr?x=2E%2BpUkcEZqjrwDb%2FUT48X%2F%2F%2F%2Fw%3D%3Dsu4XzxRGtIrfODNzE862YLPdnWHmjRqznYbEwPzItoW0AjU5j3gjlMYsRq8%2BGHFpShzGVIWTJ1AS4WWYCLRtuBh4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn4WRl5oGidfnOBrsDevoxyIb%2FwIQMVPhp6u328if7E9JSgilZGUj8jb6EDllAlGtXOU4SRBuHom0%2FlAQG%2FFwunOa0O2TX7GIDZW3de8vjU8xS53NmXnm38D%2BzyrX3w%2FYOafcpXPcyXJAorhUqYCnX4edwIXqRpU1txXPSlJNgdbnDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqkzjzFmE1meshO9vpF6HkFKCQsWvKZ5KWNPXhecysX836nYt0P5vFdgOY0ddt5wMGfkOi33YT2ePq9cvH0PQMQrf8QIIOHn%2BtliCU9Svszge4LBsUMqc2O5mNaDIZ2mKdBT1JoMDR0kuf28uQVEGLuD8A%2FRagQjZzKzCQE1fycoWXZ76KJZClTaLoisbxYrSEJb%2B%2Fl10W6U4tFZKN2EPtUHWG7pAI9OhDzEc8BXUOEwgKxS3FslmUrpnGZoP9HsELLkTf82DRoYle0YZFEMT9WXYAn1cE39nbgLEXggNYRFbA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=88646726618&catId=50001519
해외아이폰se 아이폰se1 공기계 모두의애플 se1 골드 WIFI 16GB,"116,500원",https://cr.shopping.naver.com/adcr?x=QDRUzMdjY3VSlf4nOj4jIf%2F%2F%2Fw%3D%3DsH6OHehpa38SjNS%2BIpiGE4vHimAaKskcftkvaFYDsV8VyoYErd7Wx1dfdVO6hh7qVFtg6BjnnPo4%2FY1WbEE%2B%2F70bAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO48DY2YHU%2B56ytv9ggV8yhfeVNE9eRCTs5hbN1ZCx06ES6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FVmsCJPfbNG0PHGFkzdKLu8dTbCobf1UymdxGvvKTymbAeuQKgRq6z4fGpaOnMSDdutS%2FtG4zegbzCz2L7vbp3CMHn7BDBNaqXNmoKbAeTMvQjIMLf91PY6Ig3ffRE5ZXtvoUgP7riwFolOyGS5kqNThjfDdRudLzmQKbzpTn7G4quq4EtzjxNL1Xxqq3crHk4M5gAly7vBKEpPFZdfdrRvayX0sSm%2BNuOR97TwXb7U0tcfXMNf0uokeNbwk16BD4g%2FtRs2MgkAFbAzurpTEm5YibmvO0cQiJq2fDgaNPZbVO9hJFXlxjFkV8mA2DrjaGYwnKv2TpmzV%2Fg8Z8rEIwSoOEsHC78VBLnFZh%2FnDobeN&nvMid=89679698641&catId=50000249
아이폰 14프로 128GB 애플 미개봉 정품 새상품,"390,000원",https://cr.shopping.naver.com/adcr?x=aQNLX6bQj0Lpm8nVoQ8puf%2F%2F%2Fw%3D%3DsrSA6F%2Fvf3uW7sw1WcZ%2FaMiNlZPoULnOcFdWHQvOyfeoAjU5j3gjlMYsRq8%2BGHFpSSYCQdTTzMTuYTqqxrIHPQB4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn4WRl5oGidfnOBrsDevoxyIb%2FwIQMVPhp6u328if7E9JSgilZGUj8jb6EDllAlGtXOU4SRBuHom0%2FlAQG%2FFwunOa0O2TX7GIDZW3de8vjU8xS53NmXnm38D%2BzyrX3w%2FYOpEQcHkr3HbK%2FQCwnQXWoNudwIXqRpU1txXPSlJNgdbnDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqvWS52lcYy7Z7XHERIipXZOAsyhG%2FQ0ijR6LN%2ByZJYfJ6nYt0P5vFdgOY0ddt5wMGRmOkmp6EsWQmrTgtsuBnKFvkppRryFyxtLkD33GTu27BNx8Yz%2Bg9e%2BJDbgtacVqZPy48SrIJGSF8jFw3MEZDjqLi6Nq7NS89E0IFo5lXJpkCRaNrd6HcOwJ1tDQiHR%2Bgwvqet95udyQkKqCpL%2FVSchkEqdNMQs8P34CFwUy5NQeo64FkP9CQbIx7neKc6OctdBPRvPKEVTjWXicaKET4P56jq0O3rXj%2F5ybtZsFjzn2m2kBa4Wh1m%2Bp14XaHDyk8VdznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=88900413396&catId=50001519
[대여] 아이폰15 프로 맥스 렌탈 무보증금 무서류 카메라 캠코더 휴대폰 스마트폰 최소3일,"19,000원",https://cr.shopping.naver.com/adcr?x=YsFtwSSrFGzQDcTipUZMQf%2F%2F%2Fw%3D%3Dsh7Nwbnco6Vr6ZSKw4Q2WruPUSptw2MGaKD9Sj%2FJyARfxTAJR5s3V3RheLYZrm3hTEkeFOHUYa3%2FzQfEeQIfVtdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDQrfIHpQCe8fyCh7OV49Wvd5O4OQaSrExert40PNPMd9xo2%2BZ7wOpa2CBGhC168xCCk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdCFikmzaNaA1GRMwYGF14I8KzRkJXU9%2FG%2FeS8pptq%2BaDLLH28tcazhLaZ%2BslhJrXlT2NUsN5nqOgLHjn7JKdm5iVOK0dQ%2FP5I%2BZWWSuANJoNkQFfYmC%2BrbUp44RZSgGH8LPwOggp%2BBH9j57wu6V%2BDXL3kOPChUQ6%2B%2BeeGpOwmMbzSm6xDSpsxvniHURcua%2FuzVBJQtX9T0imEwMfrQTcFKh2b3I9lIIbhhUp6LdOC37tmzyO2MS%2BOPgvkaLu5HKoQxcZWeREeXXLSGjXQk0KUbXDGUJ0JHxDmsN2ZW4dqs2BPNRouOLVBR9bkVCm5wEj0NaHm89jov6u8057pda8PzY4Jw7YZYZST0rOmWA%2BuIckeqfheLhLxC5IH1yFnuzTMlaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=87157022559&catId=50000249
해외아이폰 5s 세컨폰 스페이스그레이 공기계 16GB 풀박스 언락폰,"70,300원",https://cr.shopping.naver.com/adcr?x=qGFT%2BbHgMbbGzNCli%2BmdD%2F%2F%2F%2Fw%3D%3DslYjvYJXBymlp1YEbGRUkQ%2B%2FEbzkpV%2BL0HUn2vs38ti3xTAJR5s3V3RheLYZrm3hTBa7y8QV7skL%2F8s%2FdhZW1Sdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDQS9JPm7kaV7xTB4ZeMUZdUUzUp5nCG6gQqj1XUffZl4q7S6vPaFxzJFNEtrsJAet8%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSevJpamvXJiGArfnKvMY%2B0JdZT%2F1wIce4qSjk266hWSNhH%2FU%2FRs2RONfDDKvEvB6Nn4iRqUx9SixogYUAhqxyNjhIa%2FIDcyjh15RQN5IM5zaTXVxR8NhWZM0%2B5H7%2BqjnnLj7g1A3y1aI%2FK4D1xyrY0Z13nx63RuoIGC%2BRqIqqSsXuUIB%2B9v5kyk%2Bq0aouNpa1RqfYMSS36mMoQ0NfceLwlaGBOLEbX1EKCj8wAmeXMM%2FAtrGm8jxg9tulagikJyif4tOf4i9zFrBXE2548%2F2S160ndG30GaQ0zxrSJDmBZoLZu5i7yOSbZHKw5Puz0tUCndnlvy748JKtX2nxg4He0b%2FHICEQpPL7Rm%2B2fyhjEhHR&nvMid=87669722009&catId=50000249
애플 아이폰 14 프로 256GB 새제품 미개봉,"664,000원",https://cr.shopping.naver.com/adcr?x=4f1pvH%2BQW1NXgnGubxowGv%2F%2F%2Fw%3D%3DspNYHBQG56vRtLcNArWZ8GhCGF875kNICs3u1%2FAdjeg9yoYErd7Wx1dfdVO6hh7qV01z%2FWhTX9HaYC%2BkL%2FeTApEbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO4o80%2BdQxX0XjxLx4gvij%2FzYCqkW%2BMtYOGRsNulMr5P%2Fy6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FejJlzShV4H6DoYfjgBEcDYzIn4Zhapcyk%2FB6ADZD%2FmxK98KaIZa4VBE0V5wqYGSTnUX8fIxnAgQHdk4IV0sA2OMHn7BDBNaqXNmoKbAeTMvqFhqHKlMAtG06yfdqTanlWi8i8qszUgR46nJpE5ct07RYr4e%2FwvFM1UOnsIoVP%2BMnoMjqBpD2ML4vRY5H9jg%2BZMiykviSAsHJ8l%2BfuNWVoIr1LTHv8csdpvvUgREARvnsUow%2F1pleZrfjCXNNyOqcKeomMYuSE0i%2Bgcmgk7hI1%2BTQn37uKcO5AESfoAAGkAMEbhkm9F4rV6AKMBryAjs6EHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=89711759342&catId=50001519
아이폰 15프로맥스 256GB Apple 미개봉 새상품,"682,000원",https://cr.shopping.naver.com/adcr?x=1HCLxFwfjElA2j4Pvxy1Ff%2F%2F%2Fw%3D%3DsqDHIgnVigqJXjvirQB2dgl2U5yCaGDg8eAvSCrnSwyUAjU5j3gjlMYsRq8%2BGHFpSpfFwrqo%2BEsFGa4jCeCMppB4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn4WRl5oGidfnOBrsDevoxyIb%2FwIQMVPhp6u328if7E9JSgilZGUj8jb6EDllAlGtXOU4SRBuHom0%2FlAQG%2FFwunOa0O2TX7GIDZW3de8vjU8xS53NmXnm38D%2BzyrX3w%2FYOab0BwPRmyONojuhUN2SbDudwIXqRpU1txXPSlJNgdbnDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqrJ1EYcSOkR9N5tzdMqygRUwmKOmoymsJANzFUom57kD6nYt0P5vFdgOY0ddt5wMGaQyf9WWOOzJWom4X6Qf%2B6Ne8UwH3dZHD0ckaw4K9Wzs4LBsUMqc2O5mNaDIZ2mKdCYKmB%2BtRZ4ItbMDK6e7%2FXF3%2BcigZv5MKNu5wJL%2FPE075a1iWhALMgcQf1ck30LIkpos7MOe4gEk0nYjXlZ%2Bi51Km8EUtK9ksxHDGC0gg7sE05%2FiL3MWsFcTbnjz%2FZLXrdaywRbardePg6lTU%2BO%2FmmTSXfxv%2FWjRpOc4R5eWvGJ73n%2FEh%2BcrT5BaQCrSF4dEBccgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=88646419517&catId=50001519
애플 아이폰13mini 미니 128GB 스타라이트 자급제,"619,000원",https://cr.shopping.naver.com/adcr?x=oenpEzM9AKOWf0cOOzQib%2F%2F%2F%2Fw%3D%3DsaPSxIPwG8QkRJEvNBzxgO3%2FBTAfgKTIn6u%2Bdu3iqHR1yoYErd7Wx1dfdVO6hh7qVT92mof4XUR4xjaKJUdmOkEbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO59fz2UWrw5JthzQHTdTHuoV%2BpL7p68uPWES4KPwETo0lRHuuLYqvX%2FAWE3J9EDWj%2B54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyAAbpIWSVh8bsosEsF69xRaTHZUYmVPbsdUm4x9PYfuY%2F0X8gFBBhr6rnnTk5Nq2rJY13FpHzZuKUVKuqlNlZ59Ia%2FIDcyjh15RQN5IM5zaT3PNLxJzAGvtxnTWO3w%2FM6BqnCx%2BzR8R1nuSHzYL6nOJ1TeMgwcNjKAsMA5Rf5dRpwQf5ZvImlDwJoGCxzXMlWQzR9Nmr%2BYSbtb5KIERY7YarNDRRkfJvdRsmhTIv4XSda1jS8Ua1hwiaLnWMxworxiDs4oGn18BQCcfUAQbX2yigQW3NPguMF2iYPD6AtuxWWqP9BoxkmFVRvNk6Yvz9Q2hopkeKUdu5q4dSKA0zkoA%3D&nvMid=87091267964&catId=50001519
아이폰 16 256GB Apple 미개봉 새상품,"545,000원",https://cr.shopping.naver.com/adcr?x=BoMa2urepdELwacY2pKzsv%2F%2F%2Fw%3D%3Dso6PVzuco3e3uPW3%2BCF5ezIGCNzSOAmLN8qyswVt2EpByoYErd7Wx1dfdVO6hh7qVGHOjwMCPMMg2u%2BdQMyk9k0bAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO5WLkrITbqUpMS3TmxozNGFteef5MOsVd%2FHvfLzMmuqly6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FZ2V7ti56olvXBVTlH%2BwujPIGd4dVhX%2FilkLgnIoW%2Bb5G1fUqIZ7CTqeNBeEUiuIjfuoUYIlfiPY%2BJWQCS8Svp3N81WjUpxJVJrN5mDsz4BpyGHq98RggTldJAVk%2F18I4Tib6u4ycOc8IRuQ7Zhwm1qbCJneUfMsHUqHpvnNCHdxO18rdD2KF3cUMbBBeUZvg7dXyzBr1IPrcE6uVH79bxQ2IWAinpDwg720zBf8CUKXCX0jCaTSA9e6eFJAL3yZ4OWPi%2BowjcFgb8sX1XCVXrPs3N0NBSQooA%2B1atNNSIgj5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=88646754590&catId=50001519
아이폰 14 프로맥스 128GB Apple 새상품 정품,"372,280원",https://cr.shopping.naver.com/adcr?x=kH4ru84iLqToOQMidaPFSP%2F%2F%2Fw%3D%3Ds1lk67gUmg4elFRQweYNOVRo8pM03hnhAuIukLxQQmVtyoYErd7Wx1dfdVO6hh7qVH6vI63ampE6QvXPqgGYyHUbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UHzjT2Tdu2wQ64RvHuOGkC8PsMQLLZK4L2hMMBuC%2FVayjRMj4hZa6odNpRDZxIHnrU36VWc3oAlnIkBaZFcopyaNqeJKK01LCl1U1zVNuVNZvsrq0CfGYbRARrC%2FofWrRdIEjKSbYrQhFBtyOafVtzsv%2BjB2erv%2BZ%2Brrs5VHOiTRLlIk0uAh1LVcUK1nkYRMYoaD6%2Bx2yZqRw3zSd4iI0xrZCNFw6HrCGquWtjeSYzd4bV9SohnsJOp40F4RSK4iNcPELgyFqIY%2BkyMuk3QI6Yc3zVaNSnElUms3mYOzPgGngWWQ0cO14eNY26P5GfXYjS8J7YsrAKMrJn4MiyT6%2FpzzQqq9TZ%2Bxuyc9ta8N0f7Cd3f%2BX%2FlDTwdqYpyYP8j651SH9bZPBEMxshwCtbzLTh6QMRWk4pkZTQSPwgIVU8RdlNzdJFgkoR1MOL3Zb6EWFAWypZ%2FNp%2BhcZ06qu5SyX6L4QpXVNBAaz86KzHcPeWuVXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=50296246980&catId=50001519
